iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.19687070319,0.199600433829,0.203922561272,0.542185338866,0.538674033149,0.532903225806,8.476109659
10,0.0816113220783,0.0726717154539,0.0857045829068,0.776625172891,0.82320441989,0.757419354839,85.115578081
20,0.105844167155,0.12731067828,0.110294213137,0.716459197787,0.660220994475,0.709677419355,162.012369469
30,0.0954101470075,0.0987097089662,0.0956072287836,0.747579529737,0.75138121547,0.749677419355,236.931787288
40,0.0730225720554,0.0677659217943,0.0762606906437,0.813969571231,0.817679558011,0.8,312.995933929
50,0.0640552082728,0.0651112726462,0.0617754201656,0.827800829876,0.82320441989,0.834838709677,388.017331815
60,0.0609504691285,0.0686545745133,0.0603978867808,0.856154910097,0.828729281768,0.858064516129,463.780673764
70,0.0380321446782,0.0352560067321,0.0353280997646,0.912863070539,0.919889502762,0.922580645161,536.782276992
80,0.0384418726227,0.0448285590846,0.0376743542352,0.910096818811,0.897790055249,0.912258064516,612.952834195
90,0.0382102535908,0.0388161812623,0.0334771911199,0.916320885201,0.917127071823,0.930322580645,688.876441926
100,0.0351344154486,0.0360174067979,0.0331843115041,0.926002766252,0.919889502762,0.930322580645,764.553546498
110,0.0370130693129,0.036484499724,0.0350773378648,0.916320885201,0.917127071823,0.925161290323,839.013972321
120,0.0365274167556,0.0347226401064,0.0335802854199,0.922544951591,0.922651933702,0.927741935484,912.421439818
130,0.0378827239906,0.0359117693119,0.0333147720029,0.914937759336,0.919889502762,0.926451612903,991.356852698
140,0.0383474286194,0.038360689217,0.033994294179,0.920470262794,0.922651933702,0.930322580645,1066.7740226
150,0.0369307392069,0.0353040274196,0.0339496958226,0.921161825726,0.922651933702,0.929032258065,1145.34092506
160,0.0370065543121,0.0362859975424,0.0336947374504,0.922544951591,0.925414364641,0.931612903226,1221.78217875
170,0.0362732128534,0.0363733455614,0.0322398543674,0.919778699862,0.919889502762,0.930322580645,1299.10717004
180,0.0371626471176,0.0367670468511,0.0341706595471,0.920470262794,0.925414364641,0.925161290323,1375.74898976
190,0.0361077172484,0.0360315122955,0.0329774222291,0.923236514523,0.922651933702,0.931612903226,1450.70649703
200,0.0355513390715,0.0357303158501,0.0333260334251,0.923236514523,0.925414364641,0.925161290323,1529.98585717
210,0.0347380725076,0.0366337260552,0.0317916088162,0.926002766252,0.917127071823,0.931612903226,1605.17913088
220,0.034323253673,0.0365131508999,0.03309459126,0.926002766252,0.925414364641,0.929032258065,1679.3161023
230,0.0351461633869,0.0376243217569,0.0326752541548,0.92531120332,0.917127071823,0.930322580645,1756.33075329
240,0.0350478274006,0.0371551943287,0.03319340754,0.923928077455,0.922651933702,0.930322580645,1835.97224353
250,0.0355628146941,0.0370529649013,0.0326466662694,0.921853388658,0.917127071823,0.929032258065,1913.58613321
260,0.0354180736795,0.0366046048273,0.0327929909729,0.924619640387,0.919889502762,0.931612903226,1991.4238998
270,0.0352083899087,0.0371136363261,0.0330423920446,0.923236514523,0.922651933702,0.931612903226,2067.21780888
280,0.0350752219103,0.0367879503505,0.032637496292,0.92531120332,0.917127071823,0.929032258065,2143.31642691
290,0.0345860492309,0.0366251695921,0.0327773122475,0.92531120332,0.919889502762,0.931612903226,2218.35404422
300,0.034550294548,0.0367181402795,0.032709483891,0.923928077455,0.919889502762,0.931612903226,2298.02246896
310,0.0351484895019,0.0375246777005,0.0321139120819,0.922544951591,0.914364640884,0.931612903226,2373.92477948
320,0.0348252816467,0.0376401937025,0.0322139331242,0.923928077455,0.914364640884,0.930322580645,2450.29173493
330,0.0346155579808,0.0372081662739,0.0322189771585,0.923928077455,0.914364640884,0.930322580645,2530.86685064
340,0.0348134331978,0.0371954057342,0.0320416512751,0.923928077455,0.914364640884,0.930322580645,2608.12061292
350,0.0348011933229,0.0370369066047,0.0322538162142,0.924619640387,0.914364640884,0.931612903226,2685.42431909
360,0.0346405466805,0.0372911923946,0.0321931766597,0.923928077455,0.914364640884,0.930322580645,2760.94473179
370,0.0347417273944,0.0372395215611,0.0320535700288,0.923236514523,0.914364640884,0.930322580645,2837.66196937
380,0.0349110604757,0.0374684005775,0.0322253671419,0.922544951591,0.914364640884,0.930322580645,2915.98997952
390,0.0350712003727,0.0376646637041,0.0322169625989,0.922544951591,0.914364640884,0.930322580645,2991.56161958
400,0.0348523204784,0.0374770564343,0.0320544958766,0.922544951591,0.914364640884,0.930322580645,3066.06389053
410,0.0348267642497,0.037630300034,0.0321785844629,0.924619640387,0.914364640884,0.930322580645,3142.02035466
420,0.034811821661,0.0375464760852,0.0320456123793,0.923236514523,0.914364640884,0.930322580645,3216.5267564
430,0.0345289999489,0.0373787447947,0.0320645979806,0.923928077455,0.914364640884,0.930322580645,3292.18408222
440,0.03472262099,0.0377036611926,0.0320616678032,0.924619640387,0.914364640884,0.930322580645,3369.70034354
450,0.0349487962303,0.0377137004959,0.032134825929,0.923236514523,0.914364640884,0.930322580645,3447.33455941
460,0.0347603569099,0.0377330392462,0.0320682780794,0.923928077455,0.914364640884,0.930322580645,3523.66546464
470,0.0349860385168,0.0377693279129,0.032156990539,0.923236514523,0.914364640884,0.930322580645,3602.32288367
480,0.0349860732215,0.0376848278892,0.0322688259806,0.924619640387,0.914364640884,0.930322580645,3678.61082048
490,0.0350177471728,0.0378593304313,0.032105627599,0.923236514523,0.914364640884,0.930322580645,3755.24349187
