iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.150247984558,0.173146127091,0.159543252669,0.640387275242,0.60773480663,0.616774193548,0.320660289
10,0.150769752901,0.173595154765,0.159774461135,0.640387275242,0.60773480663,0.616774193548,3.399485114
20,0.149855891897,0.173206173874,0.159264587105,0.641078838174,0.60773480663,0.61935483871,6.564030136
30,0.148080051071,0.17132563659,0.157671513371,0.643153526971,0.616022099448,0.623225806452,9.632753398
40,0.147531018114,0.171119613781,0.157298089406,0.644536652835,0.613259668508,0.625806451613,12.6758165
50,0.147047256216,0.17073803083,0.156702072535,0.645228215768,0.613259668508,0.624516129032,15.708220833
60,0.146553247489,0.170420484809,0.156176276065,0.6459197787,0.613259668508,0.624516129032,18.749743705
70,0.145641958174,0.169473163163,0.155259318114,0.646611341632,0.613259668508,0.629677419355,21.782342431
80,0.145025091654,0.168975168262,0.154606828969,0.648686030429,0.613259668508,0.627096774194,24.814336582
90,0.144297070476,0.168863412624,0.153901804966,0.649377593361,0.616022099448,0.627096774194,28.043053163
100,0.143848979051,0.168083476313,0.152892201991,0.650069156293,0.613259668508,0.630967741935,31.110684248
110,0.143841178626,0.168004294803,0.152875987466,0.648686030429,0.616022099448,0.630967741935,34.033799314
120,0.14331439607,0.167638352889,0.152415796827,0.651452282158,0.616022099448,0.628387096774,36.953728304
130,0.142449839955,0.166518272243,0.15139881843,0.650760719225,0.618784530387,0.629677419355,39.87458157
140,0.142059530833,0.166235681791,0.150974502346,0.650760719225,0.618784530387,0.630967741935,42.796285708
150,0.141546262191,0.165923994738,0.15026951732,0.65214384509,0.621546961326,0.633548387097,45.715005803
160,0.140609350511,0.164856500436,0.14950362212,0.654218533887,0.621546961326,0.638709677419,48.636731661
170,0.139272826229,0.163570217714,0.148056582677,0.659059474412,0.621546961326,0.641290322581,51.558565574
180,0.139079749105,0.163253484223,0.147872911,0.657676348548,0.618784530387,0.642580645161,54.477657956
190,0.138542519852,0.162692281298,0.147536501162,0.656984785615,0.621546961326,0.645161290323,57.400648307
200,0.138307630639,0.162429655494,0.147285353888,0.659751037344,0.621546961326,0.646451612903,60.322382176
210,0.138143821243,0.162394998891,0.147111859223,0.660442600277,0.624309392265,0.645161290323,63.242885742
220,0.1378397035,0.162137547518,0.146838174959,0.661825726141,0.624309392265,0.645161290323,66.164944484
230,0.137498579957,0.16162248528,0.146282507106,0.661825726141,0.624309392265,0.646451612903,69.089254375
240,0.137452063357,0.161539289918,0.146359789422,0.662517289073,0.624309392265,0.645161290323,72.008255449
250,0.135962905672,0.160518212392,0.144748065059,0.668049792531,0.629834254144,0.649032258065,74.9268472
260,0.135839883814,0.160462188958,0.144435249303,0.668049792531,0.629834254144,0.647741935484,77.983049531
270,0.135453077647,0.159779522993,0.144275358821,0.666666666667,0.629834254144,0.646451612903,81.02667723
280,0.134831565235,0.159222180841,0.142535783359,0.667358229599,0.627071823204,0.650322580645,84.071727733
290,0.133636392322,0.158080195853,0.141077548134,0.672890733057,0.632596685083,0.66064516129,87.140738707
300,0.132099298932,0.157464322351,0.140473732892,0.672199170124,0.629834254144,0.663225806452,90.160153964
