iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.208694984726,0.207915690318,0.195250217329,0.522821576763,0.5,0.545806451613,0.425739978
10,0.208404965241,0.207627645227,0.194992177982,0.521438450899,0.5,0.545806451613,8.546432082
20,0.208120146866,0.207335932165,0.194790635382,0.521438450899,0.502762430939,0.547096774194,15.123055165
30,0.207088220682,0.205948871029,0.194061984004,0.523513139696,0.519337016575,0.544516129032,19.270046037
40,0.206287651035,0.205226067762,0.193393503686,0.523513139696,0.524861878453,0.544516129032,22.52172239
50,0.205015437318,0.204336929016,0.191583703127,0.521438450899,0.513812154696,0.545806451613,25.628016989
60,0.203947427793,0.203253662095,0.190573639511,0.528354080221,0.522099447514,0.548387096774,30.293935752
70,0.203451296302,0.202925326563,0.190387654355,0.53112033195,0.527624309392,0.548387096774,33.53065062
80,0.201995429705,0.202389680328,0.189508777257,0.535961272476,0.527624309392,0.550967741935,41.022473578
90,0.201260238333,0.201349872138,0.189258397592,0.53734439834,0.527624309392,0.557419354839,45.423331511
100,0.20119052135,0.201100415186,0.189087310768,0.536652835408,0.530386740331,0.558709677419,51.803034254
110,0.199385357288,0.199379671432,0.187612613978,0.541493775934,0.53591160221,0.56,54.851760611
120,0.198490969508,0.198341381303,0.186807204465,0.54356846473,0.538674033149,0.561290322581,58.532055335
130,0.19796354869,0.198196424306,0.186245366584,0.542876901798,0.541436464088,0.561290322581,61.749874319
140,0.197501009955,0.197937901673,0.185749912277,0.542876901798,0.541436464088,0.563870967742,64.84052736
150,0.197750924642,0.198224501849,0.185993440999,0.54356846473,0.538674033149,0.565161290323,67.929922165
160,0.19559990613,0.196631145734,0.183920095314,0.547717842324,0.541436464088,0.563870967742,70.977946091
170,0.195602017547,0.197047177651,0.184008154489,0.547717842324,0.541436464088,0.563870967742,74.009397473
180,0.189338042398,0.191769126894,0.177959143967,0.560165975104,0.546961325967,0.574193548387,77.052722909
190,0.189146601676,0.191287371053,0.177840902193,0.5622406639,0.552486187845,0.574193548387,80.09666812
200,0.189540228038,0.191818040043,0.178257727461,0.561549100968,0.549723756906,0.576774193548,83.137202943
