iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.171219233986,0.157869655025,0.161995165684,0.649377593361,0.674033149171,0.665806451613,1.107001291
10,0.0197395619341,0.0414747020264,0.0360527196718,0.952973720609,0.908839779006,0.923870967742,17.46636623
20,0.00531210296833,0.0429975768013,0.040711320451,0.986860304288,0.906077348066,0.907096774194,31.849094942
30,0.00281927342076,0.0449272100066,0.0424118864859,0.992392807746,0.897790055249,0.907096774194,47.973684964
40,0.00159028914157,0.0459526157085,0.043713049177,0.995159059474,0.895027624309,0.89935483871,64.38041126
50,0.000799532317386,0.045670763321,0.0427545368505,0.997925311203,0.895027624309,0.901935483871,79.921690501
60,0.000521643485358,0.0448145002326,0.0410902586677,1.0,0.903314917127,0.905806451613,94.463013091
70,0.000260845305936,0.0446587665832,0.0407059984195,1.0,0.895027624309,0.908387096774,109.395725073
80,0.000165781066727,0.0425806243121,0.0412741824153,1.0,0.903314917127,0.908387096774,124.530241061
90,7.31442434279e-05,0.0426577717814,0.0420015456717,1.0,0.903314917127,0.904516129032,139.395598067
100,2.84907355943e-05,0.0425594453853,0.0425897165562,1.0,0.900552486188,0.907096774194,154.464325887
110,1.10983820289e-05,0.0424646366234,0.0418154716419,1.0,0.906077348066,0.908387096774,171.045174443
120,3.52536100355e-06,0.041566653552,0.0422681899592,1.0,0.906077348066,0.905806451613,185.499529632
130,1.2689199411e-06,0.043535040638,0.0428974612126,1.0,0.900552486188,0.907096774194,198.504683737
140,5.050418261e-07,0.0447245425178,0.0422603219303,1.0,0.897790055249,0.909677419355,211.582755919
150,1.72400384791e-07,0.0456683000962,0.0424597491611,1.0,0.906077348066,0.910967741935,224.64287681
160,5.55730020939e-08,0.0458398323068,0.0429684030828,1.0,0.906077348066,0.907096774194,237.742670392
170,1.29760256821e-08,0.0459473562026,0.0429049412221,1.0,0.900552486188,0.907096774194,254.987562215
180,4.27758327799e-09,0.0452544676852,0.0438134924804,1.0,0.897790055249,0.907096774194,276.440006684
190,1.00080223835e-09,0.0457805139765,0.0444141894669,1.0,0.897790055249,0.905806451613,297.85508925
200,2.04210237362e-10,0.0445308292311,0.0445507265519,1.0,0.906077348066,0.905806451613,319.605703974
210,7.09021760358e-11,0.0436953269931,0.0445609176228,1.0,0.908839779006,0.904516129032,341.169310731
220,1.46235888003e-11,0.044041149591,0.044715813175,1.0,0.906077348066,0.905806451613,362.411914715
230,4.50804409807e-12,0.0444179440449,0.0452564817515,1.0,0.903314917127,0.905806451613,383.74473962
240,8.60721525426e-13,0.0443201747672,0.045548752993,1.0,0.903314917127,0.907096774194,405.603120481
250,2.91345026019e-13,0.0429269288835,0.0461032609117,1.0,0.906077348066,0.903225806452,427.652306134
260,8.57438312163e-14,0.04235810546,0.0464464682187,1.0,0.906077348066,0.903225806452,449.673263312
270,1.97536326401e-14,0.0418025883211,0.0459036218528,1.0,0.911602209945,0.904516129032,471.19309154
280,2.89569203349e-15,0.040812669021,0.0462437635619,1.0,0.917127071823,0.903225806452,493.300056053
290,6.76391531737e-16,0.0417160585629,0.0462035037327,1.0,0.914364640884,0.904516129032,514.476928078
300,1.78497286778e-16,0.0420009682243,0.04614915503,1.0,0.911602209945,0.903225806452,535.560216265
310,3.70681367337e-17,0.0428573971402,0.0449033002805,1.0,0.908839779006,0.904516129032,555.012287168
