iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.287366131546,0.269157065304,0.267078460962,0.353388658368,0.383977900552,0.397419354839,12.810531265
10,0.126244951471,0.135919178711,0.128618240694,0.676348547718,0.665745856354,0.668387096774,139.300547687
20,0.0595918459765,0.0720669308936,0.0564053363873,0.843015214385,0.82320441989,0.854193548387,264.164219643
30,0.0654481454715,0.0856827742517,0.0674760521073,0.81673582296,0.779005524862,0.82064516129,389.293354751
40,0.0573999973377,0.0562934173051,0.057592764394,0.852697095436,0.853591160221,0.858064516129,511.299791551
50,0.0420650032136,0.0457706715757,0.0407662916248,0.899031811895,0.889502762431,0.89935483871,635.476359653
60,0.048022322425,0.0510350631338,0.0474995552085,0.872060857538,0.872928176796,0.870967741935,759.366030317
70,0.0460459512902,0.0483035760604,0.0435508775184,0.889349930844,0.881215469613,0.895483870968,884.772496801
80,0.0453955089705,0.0499097830001,0.049546824829,0.896265560166,0.883977900552,0.889032258065,1008.84067715
90,0.0376207312148,0.0365640244334,0.0363271891855,0.917704011065,0.922651933702,0.918709677419,1132.40103532
100,0.03437415891,0.041171486751,0.0399456738097,0.922544951591,0.914364640884,0.904516129032,1257.34736702
110,0.0353917979705,0.0421652856819,0.0373812689357,0.916320885201,0.895027624309,0.912258064516,1380.53785597
120,0.035176254542,0.0374914800102,0.0349956052053,0.921161825726,0.917127071823,0.918709677419,1507.02460468
130,0.0333922181911,0.0399906958379,0.0362813678658,0.919778699862,0.906077348066,0.918709677419,1632.66485144
140,0.0317777727019,0.0348183986895,0.0354948140783,0.928769017981,0.92817679558,0.917419354839,1758.90085748
150,0.0320442986587,0.0352520500666,0.0363093908216,0.930152143845,0.92817679558,0.918709677419,1886.62347607
160,0.0309917911774,0.0364923357333,0.0359598774147,0.929460580913,0.917127071823,0.913548387097,2013.57648512
170,0.0312115611506,0.0351225674083,0.0356930256882,0.928077455048,0.922651933702,0.92,2141.76091761
180,0.0308499492876,0.0348599785461,0.0330465293819,0.930843706777,0.922651933702,0.925161290323,2268.07160506
190,0.0301197407248,0.0349876233803,0.0329976698488,0.933609958506,0.922651933702,0.929032258065,2393.15584021
200,0.0307371791072,0.0353222400121,0.0322413948412,0.933609958506,0.925414364641,0.930322580645,2522.79336881
210,0.0312028064714,0.0339530103805,0.0332068386634,0.930843706777,0.92817679558,0.926451612903,2651.22279838
220,0.0297376531285,0.036710171104,0.033760139425,0.935684647303,0.919889502762,0.922580645161,2778.45277842
230,0.0305566623532,0.036535754565,0.0325706705915,0.93153526971,0.922651933702,0.925161290323,2903.95516389
240,0.0304290998451,0.0340658437381,0.0320521076519,0.93153526971,0.925414364641,0.929032258065,3029.32170276
250,0.0295732576448,0.0368891290321,0.0342987441613,0.932226832642,0.917127071823,0.923870967742,3153.88198262
260,0.0290366893773,0.0348182978568,0.0326113531416,0.933609958506,0.925414364641,0.929032258065,3277.99392165
