iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.211565729687,0.21009293936,0.20310653618,0.217150760719,0.193370165746,0.24,0.003491783
10,0.200901994336,0.196214413826,0.19377925751,0.213692946058,0.220994475138,0.21935483871,0.03252122
20,0.197796550629,0.193609694165,0.1915979925,0.208852005533,0.21546961326,0.223225806452,0.055224901
30,0.195650809294,0.191709210208,0.189909276402,0.21438450899,0.218232044199,0.224516129032,0.076932766
40,0.192839584795,0.189345892601,0.187920922054,0.215767634855,0.234806629834,0.233548387097,0.098229332
50,0.190193501147,0.186395708191,0.185801410079,0.238589211618,0.281767955801,0.250322580645,0.118195125
60,0.189107057448,0.186039637445,0.18427785379,0.232365145228,0.267955801105,0.237419354839,0.138237215
70,0.186712930209,0.184394582739,0.182382862487,0.266251728907,0.298342541436,0.286451612903,0.158119481
80,0.179914256472,0.178763729876,0.176041236534,0.29806362379,0.301104972376,0.325161290323,0.178078965
90,0.167637963138,0.167760503157,0.164202584242,0.328492392808,0.345303867403,0.362580645161,0.197927473
100,0.165707585626,0.165324223397,0.162348290526,0.334716459198,0.337016574586,0.354838709677,0.217183338
110,0.162229774961,0.162205504529,0.160475700634,0.320193637621,0.348066298343,0.348387096774,0.236248033
120,0.15733941611,0.157478739755,0.155753412593,0.347164591978,0.383977900552,0.378064516129,0.255275765
130,0.157566336951,0.158017938994,0.156300935384,0.340248962656,0.378453038674,0.361290322581,0.274294219
140,0.153711108887,0.155228911974,0.152846784814,0.350622406639,0.39226519337,0.383225806452,0.293284145
150,0.144814268559,0.145933624265,0.147563285363,0.56846473029,0.593922651934,0.545806451613,0.312266272
160,0.144005679736,0.144242481078,0.146871327158,0.569847856155,0.604972375691,0.544516129032,0.331272267
170,0.142560377029,0.143014816162,0.14569818164,0.589211618257,0.616022099448,0.563870967742,0.350302847
180,0.1372213152,0.138570306256,0.139798527421,0.497233748271,0.53591160221,0.48,0.369362865
190,0.136642677425,0.13835944898,0.139380083276,0.491701244813,0.533149171271,0.478709677419,0.388317519
200,0.128160914129,0.132859748374,0.13151877264,0.603734439834,0.582872928177,0.588387096774,0.407262294
210,0.127372056606,0.131692559153,0.13091443386,0.618948824343,0.593922651934,0.605161290323,0.426219594
220,0.125559538718,0.130638049071,0.130119123015,0.635546334716,0.621546961326,0.614193548387,0.445168244
230,0.124399357861,0.128475756049,0.129023467045,0.65836791148,0.662983425414,0.632258064516,0.464133082
240,0.111083173489,0.115427370682,0.116777260385,0.710235131397,0.696132596685,0.686451612903,0.483116369
250,0.108777028178,0.114191903025,0.114141606224,0.712309820194,0.701657458564,0.695483870968,0.502051442
260,0.0998037070745,0.104304546163,0.103491039879,0.749654218534,0.745856353591,0.747096774194,0.521003166
270,0.09590625063,0.100144160559,0.0993118456242,0.76694329184,0.759668508287,0.758709677419,0.539905125
280,0.0904202367839,0.0966271550354,0.0930360831384,0.77939142462,0.765193370166,0.77935483871,0.558879981
290,0.0902106758314,0.0960381578578,0.0922915409862,0.77939142462,0.773480662983,0.785806451613,0.577844141
300,0.088113908909,0.0944055136224,0.0910369241274,0.783540802213,0.770718232044,0.77935483871,0.596751707
310,0.0872889386315,0.0931419519308,0.0899936462286,0.784923928077,0.773480662983,0.783225806452,0.61565612
320,0.0869171723687,0.0928918499318,0.0893283648125,0.78561549101,0.773480662983,0.784516129032,0.634556067
330,0.082507139512,0.0896161897693,0.0869367749619,0.777316735823,0.765193370166,0.761290322581,0.653522954
340,0.0818478741145,0.0889172938779,0.0864053238347,0.782157676349,0.765193370166,0.762580645161,0.672411437
