iteration,MSE_train,MSE_validation,MSE_test,acc_train,acc_validation,acc_test,seconds_elapsed
0,0.0401802575507,0.0414902324377,0.0435194750857,0.905947441217,0.886740331492,0.898064516129,0.018734217
10,0.0252234843318,0.0284608835374,0.0300376683992,0.939142461964,0.936464088398,0.927741935484,0.070852839
20,0.0226798686238,0.0286979464258,0.0308546889566,0.941908713693,0.933701657459,0.927741935484,0.118133764
30,0.0213493450473,0.027853449874,0.0314288272958,0.943291839557,0.939226519337,0.927741935484,0.165173006
40,0.020256275818,0.0283899747566,0.0312854401855,0.946058091286,0.939226519337,0.930322580645,0.212286421
50,0.0191599192131,0.0298306157205,0.0325376543902,0.946749654219,0.930939226519,0.925161290323,0.258040028
60,0.0184957518466,0.0299778308928,0.0329289939034,0.951590594744,0.92817679558,0.925161290323,0.30309238
70,0.0179427954298,0.0294088183608,0.0325637238438,0.953665283541,0.930939226519,0.927741935484,0.351096542
80,0.0173249017712,0.0300020510171,0.0333747650949,0.955739972337,0.933701657459,0.922580645161,0.395947674
90,0.0165333900314,0.030884949183,0.0347269565632,0.955048409405,0.92817679558,0.92,0.439830348
100,0.0161000002793,0.0314198422303,0.0347050841331,0.957814661134,0.930939226519,0.922580645161,0.483542895
110,0.0157943929978,0.0320483290565,0.0350222999171,0.955739972337,0.92817679558,0.918709677419,0.527263119
120,0.0154408396007,0.0321226043764,0.035226964371,0.958506224066,0.92817679558,0.918709677419,0.571081422
130,0.0150672080294,0.0320326456806,0.0352355349828,0.961272475795,0.92817679558,0.92,0.615182377
140,0.0147959299301,0.0320217391858,0.0352263546388,0.960580912863,0.92817679558,0.918709677419,0.659566474
150,0.0144423820972,0.0325420492097,0.0352441837288,0.964038727524,0.919889502762,0.918709677419,0.703413604
160,0.0141825350006,0.0329926004099,0.0352743535618,0.964038727524,0.914364640884,0.918709677419,0.747239336
170,0.0138854264839,0.0330235034148,0.0353344665721,0.964038727524,0.917127071823,0.918709677419,0.792647329
180,0.0134692677298,0.0335716354747,0.0361672241314,0.966804979253,0.917127071823,0.916129032258,0.836543892
190,0.0132864410769,0.0333156530094,0.0361932381201,0.968188105118,0.919889502762,0.916129032258,0.880391406
200,0.0130794201645,0.0335016029792,0.0363682619862,0.968188105118,0.919889502762,0.918709677419,0.924288305
